Case Number,Date/Time Opened,Term,Incident Group,Operational Directorate,Principal Network Name,Primary Category,Primary Sub-Category,Secondary Category,Summary of the Incident (External Distribution),Incident Priority Rating,Incident Occurred
S-2021-205466,25/11/2021 11:32,Term 4,Welfare,Metropolitan North,Mount Druitt,Student Behaviour,,"Slips, Trips and Falls",An executive staff member reports a student sustained an injury as a result of student behaviour on school grounds. First aid was administered. The student was conveyed to the hospital via an ambulance and is awaiting further treatment. Carer was notified and attended. The school is managing the matter. Executive staff are aware.,1,On workplace grounds
S-2021-205499,25/11/2021 11:45,Term 4,Violence,Metropolitan South and West,Chipping Norton,Assault,,Staff Welfare Concerns,Employee reports staff welfare concerns after a student has sustained injuries after being physically assaulted by another student on school grounds. First aid was administered. Executive staff are aware.,1,On workplace grounds
S-2021-205501,25/11/2021 11:48,Term 4,Violence,Regional South,Yass,Indecent Assault,,,Executive staff member reports incidents of a student ####  assaulting students on school grounds. #### reporting has been followed. Parents have not been contacted. ######,1,On workplace grounds
S-2021-205548,25/11/2021 12:03,Term 4,Violence,Regional North,Lake Macquarie East,Assault,,,Employee reports that students were involved in a physical altercation on school grounds. First aid was administered. Parents contacted and conveyed student to the hospital. Executive staff are aware.,1,On workplace grounds
S-2021-205591,25/11/2021 12:14,Term 4,Violence,Regional North,Brisbane Water,Indecent Assault,,,Executive staff reports inappropriate behaviour of a student towards another student has occurred on school grounds. #### reporting was followed. ######,1,On workplace grounds
S-2021-205660,25/11/2021 12:42,Term 4,Welfare,Rural South and West,Deniliquin,Student Welfare Concerns,Absconding / Missing Student,,An employee reports a student has absconded from school grounds. Parents have been notified. Students whereabouts is unknown. Executive staff have been made aware,1,On workplace grounds
S-2021-205674,25/11/2021 12:48,Term 4,Substances,Rural North,Richmond,Usage and Consumption of Substances,,Child Protection,"An executive staff member reports several students consumed a substance on school grounds. First aid applied and staff escorted the students to hospital. Parents informed. Police notified. #### reporting will be followed. Support is in place for all students involved. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-205749,25/11/2021 13:22,Term 4,Emergency Situation,Rural South and West,Albury,Flood,,,An Executive staff member reports a flood from heavy rains has been recorded just outside of the school. The school remains operational and is managing the matter. Parents have been notified. The Director of Educational Leadership is aware.,1,On workplace grounds
S-2021-205784,25/11/2021 13:38,Term 4,Violence,Regional North,Windsor,Assault,,Child Protection,"An Executive staff member reports ####  students were involved in a physical altercation on school grounds, and a video has been shared on a social media platform. First aid was not required. The Media Unit will be contacted. Parents were notified, and a parent has disclosed child protection concerns. A #### report will be completed. Police are aware. Supports have been put in place, and the school is managing the matter. The Director of Educational Leadership is aware.",1,On workplace grounds
S-2021-205785,25/11/2021 13:38,Term 4,Emergency Situation,Rural South and West,Albury,Flood,,,An Executive staff member reports a flood from heavy rains has been recorded just outside of the school. The school remains operational and is managing the matter. Parents have been notified. The Director of Educational Leadership is aware.,1,On workplace grounds
S-2021-205798,25/11/2021 13:44,Term 4,Violence,Regional South,Goulburn,Assault,,,"Executive employee reports a student has sustained injuries after being physically assaulted by another student on school grounds. Parents were onsite and have conveyed the student to the hospital and is reporting the incident to the police. Media Unit will be advised. Director, Educational Leadership has been made aware.",1,On workplace grounds
S-2021-207623,25/11/2021 15:54,Term 4,Violence,Metropolitan South and West,Chipping Norton,Assault,,,"Executive employee reported a student was physically assaulted by another student on school grounds. First aid was applied. Parents were informed. Ambulance was contacted and attended. The student was conveyed to hospital accompanied by a parent. Police were contacted and will be attending site. The school is managing the matter and supports will be put in place. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2021-207681,25/11/2021 16:14,Term 4,Weapon,Rural South and West,Orange,Possession of a Weapon,,,"An executive staff member reported a student was in a possession of weapon on school grounds. No threats were made and no injuries were sustained. Lock-down was implemented. Carers were notified and the student was collected. Lock-down was lifted. Support is in place for the staff member and students. School continues to manage the matter. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2021-207715,25/11/2021 16:28,Term 4,Emergency Situation,Metropolitan North,Cambridge Park,Utility Failure,,,"An executive staff member reports a utility failure on school grounds. No injuries or damage reported. Fire Brigade informed and Endeavour Energy are on site. Support is in place for impacted students and staff. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-207771,25/11/2021 16:53,Term 4,Violence,Regional North and West,Maitland,Allegations Of Sexual Assault,,Assault,Executive employee reports a student disclosed allegations of #### assault off school grounds. #### reporting will be followed. Supports are in place. Police to be contacted. Parents have been contacted. Director Educational Leadership to be notified.,1,On workplace grounds
S-2021-207828,25/11/2021 18:10,Term 4,Emergency Situation,Regional North and West,Upper Hunter,Severe Storm,,Flood,The school has delayed transport for students after school due to swollen creeks on exit roads. All students have been able to get home. School will review in morning intention to be operational tomorrow. Del and ED aware.,1,On workplace grounds
S-2021-207836,26/11/2021 8:02,Term 4,Emergency Situation,Rural North,Mooki,Flood,,,An Executive staff member reports that the school will be non-operational due to flooding on school grounds. No injuries have been sustained. School is managing the matter. The Director of Educational Leadership is aware.,1,On workplace grounds
S-2021-207846,26/11/2021 8:17,Term 4,Emergency Situation,Rural North,Mooki,Flood,,,"An Employee reports the school is non operational due to flooding. School community, Parents and Director, Educational Leadership are aware.",1,On workplace grounds
S-2021-207851,26/11/2021 8:22,Term 4,Emergency Situation,Rural North,Mooki,Flood,,,"An executive staff member reports the school will be non-operational due to flooding. Staff members and parents have been notified. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-207923,26/11/2021 9:09,Term 4,Emergency Situation,Rural North,Barwon,Utility Failure,,,"Executive staff report that the school has ceased operations as a result of a utility failure eon school grounds. School is managing the matter. Director, Educational Leadership is aware",1,On workplace grounds
S-2021-208022,26/11/2021 9:56,Term 4,Emergency Situation,Regional North and West,Upper Hunter,Flood,,,"An employee reports that a flooding issue within the community. The school will be operating with limited staff on site. Some roads have been closed due to the matter. Executive staff were made aware. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2021-208295,26/11/2021 11:48,Term 4,Welfare,Regional South,Batemans Bay,Student Behaviour,,Malicious Damage,"An executive staff member reports a student in a ####  state displayed threatening behaviour and damaged school property on school grounds. No injuries sustained. Lock-down was enforced and police were notified. Parents were informed and conveyed the student home. Lock-down was lifted. Support is in place. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-208527,26/11/2021 13:51,Term 4,Emergency Situation,Rural South and West,Orange,Flood,,,"A staff member reports various areas impacted by flooding on school grounds. SES have been notified. Parents will be informed. Media unit will be contacted. The school remains operational and the Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-208661,26/11/2021 14:45,Term 4,Violence,Regional North,Lake Macquarie North,Assault,,,An executive staff member reports a student has physically assaulted another student on school grounds. Staff intervened. First aid administered. Parents have been notified. The school is continuing to manage the matter. Supports are in place for all students involved. Executive staff are aware.,1,On workplace grounds
S-2021-208908,26/11/2021 16:03,Term 4,Welfare,Metropolitan North,Cambridge Park,Self Harm,,,An employee reports a student has sustained an injury on school grounds after attempting #####. First aid was applied. An ambulance was contacted and conveyed the student to the hospital. Parents were notified. A #### report will be completed. Supports will be put in place. The Executive staff is aware.,1,On workplace grounds
S-2021-208980,26/11/2021 16:33,Term 4,Welfare,Regional North and West,Upper Hunter,Attempted Suicide,,,"Executive staff member reports of welfare concerns for a student who has attempted #### on school grounds. No physical injuries sustained. Parent was contacted and student was collected from school and taken for medical treatment. Supports will be organised for student. Director, Educational Leadership will be advised.",1,On workplace grounds
S-2021-208981,26/11/2021 16:34,Term 4,Welfare,Metropolitan South and West,Fairfield,Student Welfare Concerns,Absconding / Missing Student,Child Protection,"An executive staff expressed concerns regarding a students wellbeing off school grounds. Student's whereabouts are currently unknown. Parent and police were contacted. Director, Educational Leadership has been informed.",1,On workplace grounds
S-2021-208984,26/11/2021 16:40,Term 4,Violence,Metropolitan South,Girraween,Assault,,Threat / Intimidation / Offens. Conduct,An executive employee reports a student physically assaulting and displaying threatening behaviour towards another student and staff members on school grounds. No first aid administered. Parents were notified. Youth liaison officer has been contacted. Supports are in place for those impacted. Director of educational leadership will be advised.,1,On workplace grounds
S-2021-209158,29/11/2021 9:01,Term 4,Emergency Situation,Regional North,Mooney Mooney,Utility Failure,,,"Execuitve staff member reports of a utility failure affecting schools water supply. External agencies are aware. School is operational at this stage. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-209326,29/11/2021 10:30,Term 4,Violence,Metropolitan North,Mount Druitt,Assault,,Possession of a Weapon,An employee reports a student in ####  state assaulted another student while in possession of a weapon on school grounds. The weapon was confiscated and secured. First aid was not requested and parents of ##### students were notified. Police were contacted and will attend the school. Supports will be provided to ##### students and staff who were impacted. Executive staff are aware.,1,On workplace grounds
S-2021-209385,29/11/2021 11:03,Term 4,Emergency Situation,Rural South and West,West Wyalong,Flood,,,An executive staff member reports that their school will be made non-operational for the day owing to weather conditions.. Emergency services are aware. The school will continue to manage the issue locally. Director of Educational Leadership is aware.,1,On workplace grounds
S-2021-209757,29/11/2021 14:21,Term 4,Malicious Use of Technology,Metropolitan South and West,Penrith,Nuisance Use of Technology,,Staff Welfare Concerns,An executive staff member reports student behaviour concerns on social media towards staff members whilst on school grounds. The footage has since been removed. Staff have been impacted by the incident. Supports have been organised for staff and students involved. The school is continuing to manage the matter. Executive staff are aware.,1,On workplace grounds
S-2021-209767,29/11/2021 14:27,Term 4,Violence,Metropolitan South and West,St Andrews,Indecent Assault,,,Employee reports welfare concerns for a student due to inappropriate behaviour from other students. #### reporting was followed. ######,1,On workplace grounds
S-2021-209797,29/11/2021 14:40,Term 4,Welfare,Regional North and West,Upper Hunter,Student Behaviour,,Personal Health Condition,A staff member reports well-being concerns for a student who displayed concerning behaviour on school grounds. First aid applied. Parents informed. Ambulance notified and conveyed the student to hospital. Support is in place. Executive staff are aware.,1,On workplace grounds
S-2021-209801,29/11/2021 14:41,Term 4,Welfare,Metropolitan South and West,Eastern Creek,Attempted Suicide,,,"An executive staff member reports welfare concerns for a student following a #### attempt on school grounds. ##### Hotline was contacted. Parents were notified and the student was collected and conveyed to hospital. Supports will be implemented for the student involved. #### Reporting will be completed. Director, Educational Leadership will be advised.",1,On workplace grounds
S-2021-210053,29/11/2021 16:04,Term 4,Violence,Regional North,Tuggerah Lakes,Indecent Assault,,,"Executive staff member reports allegations have been made that a student was ####  assaulted by another student on school grounds. Police were contacted. Parents aware. Supports are in place. #### reporting has been followed. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2021-210155,29/11/2021 16:46,Term 4,Violence,Metropolitan North,The Forest,Assault,,,An executive staff member reports ####  students were involved in a physical altercation on school grounds. Staff intervened. First aid administered. Parents contacted and ##### student was picked up. Supports are in place. The school is managing the matter.,1,On workplace grounds
S-2021-210378,30/11/2021 10:15,Term 4,Violence,Metropolitan South and West,Bungarribee,Assault,,,"An executive staff member reports a student is assisting police after an assault occurred off school grounds. Police were aware. Parents were contacted. Media Unit will be notified. School continues to manage the matter. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2021-210491,30/11/2021 11:24,Term 4,Welfare,Regional North and West,Lithgow,Student Welfare Concerns,Absconding / Missing Student,Self Harm,"An employee reports a student has absconded on school grounds and has not returned. The student's location is unknown. Parents were notified. Also, the school expresses welfare concerns for the student displaying #####. A #### report will be completed. Supports have been put in place, and the school is managing the matter. The Director of Educational Leadership will be made aware.",1,On workplace grounds
S-2021-210498,30/11/2021 11:28,Term 4,Violence,Connected Communities,Connected Communities Team 1,Assault,,Exposure to Chemicals,An employee sustained an injury after being assaulted by ####  students on school grounds. First aid was applied. As a result the employee left school grounds and medical treatment was sought in hospital. Supports will be put in place. Executive staff are aware.,1,On workplace grounds
S-2021-210527,30/11/2021 11:39,Term 4,Violence,Rural North,Peel,Indecent Assault,,Self Harm,Executive staff member reports a student disclosing ##### assault incident occurred on school grounds by another student and concerns for students welfare after further #### of self harm. #### reporting has been followed. Carers have been contacted. ####,1,On workplace grounds
S-2021-210662,30/11/2021 12:48,Term 4,Violence,Metropolitan South,Auburn,Accidental Assault,,Epilepsy / Seizures,"A student has sustained an injury as a result of another student's behaviour. First aid administered. Parents notified. Ambulance was called and student was conveyed to hospital for medical treatment. Executive staff aware. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2021-211411,30/11/2021 15:15,Term 4,Welfare,Metropolitan South and West,St Andrews,Attempted Suicide,,Child Protection,"An executive staff member has expressed concerns after a student disclosed an ### on their life. The student further disclosed child protection concerns for themself and younger students. The school informed the police and followed #### reporting. Supports are in place. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-211538,30/11/2021 16:16,Term 4,Violence,Rural South and West,Queanbeyan,Assault,,,"An executive staff member reports ongoing bullying between students on school grounds. On this occasion, multiple students have physically assaulted another student. No first aid required. Parents have been made aware of the incident. Supports are currently being organised. The school is continuing to manage the matter.",1,On workplace grounds
S-2021-211668,1/12/2021 8:13,Term 4,Emergency Situation,Rural North,Wollumbin,Flood,,,"An Employee reports the school is non operational due to flooding. School community, Parents and Director, Educational Leadership are aware.",1,On workplace grounds
S-2021-211673,1/12/2021 8:15,Term 4,Emergency Situation,Rural North,Richmond,Flood,,,"An executive staff member advises the school is non-operational due to flooding. Parents and carers have been informed. Support is in place. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-211725,1/12/2021 9:02,Term 4,Violence,Regional North,Lake Macquarie North,Indecent Assault,,,"An executive staff member reported a student was assaulted by another student on school grounds. No injuries were sustained. Parents were notified. #### reporting was followed. Support was provided to the involved students. School continues to manage the matter. Director, Educational Leadership was notified.",1,On workplace grounds
S-2021-211732,1/12/2021 9:05,Term 4,Emergency Situation,Rural North,Wollumbin,Flood,,,"An executive staff member reports the school will be non-operational due to flooding. Staff members and parents have been notified. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-211801,1/12/2021 9:43,Term 4,Emergency Situation,Metropolitan North,The Ponds,Utility Failure,,,"Executive staff report a utility failure on school grounds (water supply). Director Educational Leadership has been contacted, message left.",1,On workplace grounds
S-2021-211843,1/12/2021 10:02,Term 4,Emergency Situation,Rural North,Barwon,Flood,,,An executive reports the school is non-operation due flooding in the surrounding areas. No injuries were sustained. No staff or students on site. Director of educational leadership is aware.,1,On workplace grounds
S-2021-211946,1/12/2021 10:52,Term 4,Welfare,Rural North,Peel,Student Behaviour,,,"School reports of a student in a ####  state coming on to school grounds. Police were called and attended and student was removed from school grounds. Parents were notified. Supports are in place. Media unit will be notified. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-211961,1/12/2021 11:05,Term 4,Welfare,Metropolitan South and West,Chipping Norton,Student Behaviour,,Student Welfare Concerns,An executive employee reports a student in a ####  state absconding from school grounds. Student was returned to school grounds. External and internal supports are in place. School will continue to manage the matter.,1,On workplace grounds
S-2021-212082,1/12/2021 12:01,Term 4,Violence,Rural North,Grafton,Indecent Assault,,,"An executive staff member reports a student disclosed an alleged ##### assault involving another student on school grounds. No injuries were sustained. Parents were notified. Police were not contacted as the school managed the matter. #### reporting will be completed. Supports will be provided to both students and the Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-212163,1/12/2021 12:48,Term 4,Criminal Activity,Metropolitan South,Georges River,Bomb Threat/Suspicious Package,,,An executive staff member reports a #### was located on school grounds. The school will contact Police and enact their emergency management plan. The location of the written threat has been secured. The Director of Educational Leadership will be notified.,1,On workplace grounds
S-2021-212279,1/12/2021 13:47,Term 4,Violence,Rural South and West,Cowra,Indecent Assault,,,Executive staff member reports a student disclosed an ##### assault occurred on school grounds by another student. #### reporting has been followed. ######,1,On workplace grounds
S-2021-212322,1/12/2021 14:03,Term 4,Welfare,Connected Communities,Connected Communities Team 1,Student Welfare Concerns,Absconding / Missing Student,,"School reports of welfare concerns for #### students who have absconded school grounds and there whereabouts are still unknown. Police have been notified. School has attempted to contact carers. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2021-212358,1/12/2021 14:19,Term 4,Welfare,Metropolitan South and West,Eastern Creek,Attempted Suicide,,,"School reports of welfare concerns for a student who has attempted #### on school grounds. First aid administered. Parent contacted. Ambulance was called and student was conveyed to hospital for medical treatment. Supports are in place. Executive staff aware. Director, Educational Leadership is will be notified.",1,On workplace grounds
S-2021-212583,1/12/2021 15:52,Term 4,Violence,Metropolitan South,Auburn,Allegations Of Sexual Assault,,,"An Executive staff member reports a student disclosed allegations of #### assault involving another student on school grounds. Parents are aware. Police will be notified. A #### report has been completed. Supports have been put in place, and the school is managing the matter. The Director of Educational Leadership is aware.",1,On workplace grounds
S-2021-212625,1/12/2021 16:07,Term 4,Weapon,Metropolitan South and West,Eastern Creek,Possession of a Weapon,,,"Executive staff member reports a student has been found to be in possession of a prohibited weapon on school grounds, which was confiscated. Parents were informed. The Police will be contacted. The Director, Educational Leadership will be informed.",1,On workplace grounds
S-2021-212705,1/12/2021 16:45,Term 4,Violence,Regional South,Macarthur,Allegations Of Sexual Assault,,Child Protection,"An Executive staff member report welfare concerns for a student who has disclosed allegations of #### assault off school grounds. Parents are aware. Police will be notified. A #### report has been completed. Supports have been put in place, and the school is managing the matter. The Director of Educational Leadership will be made aware.",1,On workplace grounds
S-2021-212737,1/12/2021 17:00,Term 4,Violence,Regional North,Cessnock,Indecent Assault,,,Executive staff member reports student displaying inappropriate behaviour towards another student on school grounds. #### reporting has been followed. Parents are aware. Director will be notified.,1,On workplace grounds
S-2021-212753,1/12/2021 17:05,Term 4,Violence,Regional North and West,Taree,Assault,,Threat / Intimidation / Offens. Conduct,"An executive staff member reports a students threatening behaviour on school grounds. The student has also physically assaulted staff and students multiple times. The school was placed into lockdown. No first aid required. Staff spent time trying to calm the student. Parent was contacted and the student was picked up. The school is continuing to manage the matter. Supports are currently being organised. Director, Educational Leadership to be notified.",1,On workplace grounds
S-2021-212921,2/12/2021 9:21,Term 4,Violence,Metropolitan South and West,Penrith,Indecent Assault,,,Executive staff member reports a student disclosing another student ####  assaulted her on school grounds. #### reporting has been followed. Parent of disclosing student is aware. ######,1,On workplace grounds
S-2021-212987,2/12/2021 9:55,Term 4,Welfare,Regional North and West,Great Lakes,Attempted Suicide,,,"Executive staff member reports of welfare concerns for a student who has attempted #### on school grounds. First aid administered. Parent notified and attended the school. Ambulance called and student was conveyed to hospital for medical treatment. Supports will be established. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-213171,2/12/2021 11:26,Term 4,Violence,Rural North,Lennox Coast,Indecent Assault,,,Executive staff member reports a student has ####  assaulted another student on school grounds. #### reporting has been followed. Parents are aware. Supports are in place for impacted student. ######,1,On workplace grounds
S-2021-213174,2/12/2021 11:29,Term 4,Emergency Situation,Metropolitan South and West,Penrith,Utility Failure,,,A staff member reports the telephones of the school are currently not working. The school is still operational. The school is managing the matter. Executive staff are aware.,1,On workplace grounds
S-2021-213236,2/12/2021 11:51,Term 4,Welfare,Rural South and West,Wagga Wagga,Student Behaviour,,,An employee reports a student sustained injuries due to another student's behaviour on school grounds. Parents have been notified. Ambulance has been called and student has been conveyed to hospital. Supports are in place. School is managing the matter. Executive staff will be made aware.,1,On workplace grounds
S-2021-213260,2/12/2021 12:03,Term 4,Violence,Metropolitan North,Ryde,Indecent Assault,,,Executive staff member reports a student disclosing ##### assault by another student on school grounds towards her and other students. #### reporting has been followed. Parents of reporting student are aware. ######,1,On workplace grounds
S-2021-213338,2/12/2021 12:52,Term 4,Welfare,Regional North and West,Hunter,Attempted Suicide,,,"School reports of welfare concerns for a student who has attempted #### on school grounds. First aid administered. Parent contacted. Ambulance was called and student was conveyed to hospital for medical treatment. Supports are in place. Executive staff aware. Director, Educational Leadership is will be notified.",1,On workplace grounds
S-2021-213339,2/12/2021 12:52,Term 4,Violence,Metropolitan South and West,Glenfield,Allegations Of Sexual Assault,,,Executive staff member reports #### assault involving #### students on school grounds. Parents have been notified. #### reporting will be followed. Director of educational leadership will be notified.,1,On workplace grounds
S-2021-213504,2/12/2021 14:13,Term 4,Welfare,Metropolitan South and West,St Andrews,Student Welfare Concerns,Absconding / Missing Student,,"An executive staff member reports well-being concerns for a student who absconded from school grounds in a ####  state. Police informed and are investigating. #### reporting followed. Support is in place. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-213520,2/12/2021 14:20,Term 4,Violence,Regional North,Tuggerah Lakes,Assault,,,Employee reports an incident on school grounds involving ####  students due to an assault. First aid administered. Parents have been notified. Executive staff are aware.,1,On workplace grounds
S-2021-213657,2/12/2021 15:18,Term 4,Violence,Metropolitan North,The Ponds,Assault,,Threat / Intimidation / Offens. Conduct,"An executive staff member reports a student has physically assaulted their #### and a staff member on school grounds. Staff intervened. Parents were contacted and notified. The parent has used intimidating language over the #### to the school and has come to school grounds. As a result, the Police were contacted and the school went into lockdown. Police have arrived and are managing the matter. Director, Educational Leadership is aware. Supports to be organised.",1,On workplace grounds
S-2021-214155,3/12/2021 9:27,Term 4,Violence,Regional South,South Coast,Assault,,Unauthorised Entry / Trespass,"An executive staff member reports injuries sustained by a student who engaged in an assault with another student on school grounds. The assault was filmed and footage was disseminated on social media. First aid was applied. Ambulance informed and conveyed a student to hospital. Parents and police have been notified. Media unit were contacted. Support is in place for ##### students involved. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-214248,3/12/2021 10:09,Term 4,Violence,Regional North and West,Taree,Allegations Of Sexual Assault,,,"An Executive staff member reports welfare concerns for a student following allegations of #### assault that occurred off school grounds. Support is in place for the students involved. #### reporting has been followed. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-214350,3/12/2021 10:49,Term 4,Emergency Situation,Metropolitan South and West,Glenfield,Utility Failure,,Staff Welfare Concerns,"Executive staff member reports of a utility failure on school grounds which required emergency services to attend. Failure was rectified. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-214555,3/12/2021 12:20,Term 4,Welfare,Metropolitan North,Carlingford,Student Welfare Concerns,Absconding / Missing Student,,"An executive staff member reports well-being concerns for a student who has been reported as missing off school grounds. Parents aware. Police are investigating. #### reporting followed. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-214650,3/12/2021 13:19,Term 4,Malicious Use of Technology,Metropolitan North,Mount Druitt,Nuisance Use of Technology,,,"An Executive member reports an incident involving nuisance use of technology off school grounds. Police are aware and media unit will be notified. School is managing the matter. Director, Educational is aware.",1,On workplace grounds
S-2021-214738,3/12/2021 13:59,Term 4,Violence,Regional North and West,Mid Coast Valleys,Assault,,,"An executive staff member reports a student being assaulted by a member of the public off school grounds. Police notified and are investigating. ##### have been informed and will contact carers. Support is in place. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-214879,3/12/2021 15:04,Term 4,Welfare,Metropolitan South and West,Penrith,Student Welfare Concerns,Absconding / Missing Student,Problematic and Harmful Sexualised Behaviour,"School reports of a student demonstrating inappropriate behaviours towards other students and then absconding school grounds. Students whereabouts are still unknown. Police have been contacted. Carers have been notified. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-215113,3/12/2021 16:45,Term 4,Violence,Metropolitan North,Quakers Hill,Assault,,,"An executive staff member reports injuries sustained by a student after an assault with another student on school grounds. First aid applied. Parents and police informed. Ambulance notified and conveyed a student to hospital. The incident was filmed and media unit will be notified. Support is in place. Director, Educational Leadership will be contacted.",1,On workplace grounds
S-2021-215272,5/12/2021 20:00,Term 4,Emergency Situation,Metropolitan South,Marrickville,Utility Failure,,,Principal has advised that the school is currently without power due to large storm overnight. The Director has made the decision to be non-operational for tomorrow.,1,On workplace grounds
S-2021-215278,5/12/2021 21:42,Term 4,Emergency Situation,Rural North,Lennox Coast,Utility Failure,,,Principal has advised that the school is currently without power due to large storm overnight. The Director has made the decision to be non-operational for tomorrow.,1,On workplace grounds
S-2021-215300,6/12/2021 8:12,Term 4,Emergency Situation,Rural North,Richmond,Severe Storm,,,"An executive staff member reports damage to the school due to a severe storm. No injuries were sustained. The school is operational. Asset Management Unit will be notified and the damage logged on FMWebb. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-215323,6/12/2021 8:47,Term 4,Violence,Metropolitan South and West,Liverpool,Assault,,Threat / Intimidation / Offens. Conduct,"Executive staff report multiple students have been involved in a physical altercation. Some staff and students sustained injuries. First aid administered. Parents informed and some students collected. A parent has verbally abused and threatened multiple students on and off school grounds. Police contacted and attended. School is managing the matter and supports will be arranged. Director, Educational Leadership is aware.",1,On workplace grounds
S-2021-215355,6/12/2021 9:21,Term 4,Violence,Metropolitan North,Hornsby,Allegations Of Sexual Assault,,,An employee reports a student disclosed #### assault allegations that occurred off school grounds. Supports are in place. #### reporting has been followed. Executive staff are aware.,1,On workplace grounds
S-2021-215638,6/12/2021 11:39,Term 4,Violence,Regional South,Camden,Assault,,,"An executive staff member reports allegations made of an assault between an employee and student on school grounds. No injuries sustained. Police have been informed. ########## are aware. Support is in place for the student and employee. Director, Educational Leadership has been notified.",1,On workplace grounds
S-2021-215737,6/12/2021 12:30,Term 4,Violence,Metropolitan South and West,Liverpool,Indecent Assault,,,Staff report an ##### assault occurring on school grounds. MR has been followed. ######,1,On workplace grounds
S-2021-215764,6/12/2021 12:48,Term 4,Violence,Regional North,Newcastle,Indecent Assault,,Problematic and Harmful Sexualised Behaviour,Executive staff reports inappropriate behaviour of a student towards other students occurring on and off school grounds. #### reporting was followed. ######,1,On workplace grounds
S-2021-215791,6/12/2021 13:00,Term 4,Violence,Regional South,Lake Illawarra North,Indecent Assault,,Problematic and Harmful Sexualised Behaviour,Executive staff member reports allegations have been made that a student was ####  assaulted by another student on school grounds. The school is investigating. Police will be contacted. #### reporting has been followed. Executive staff have been made aware.,1,On workplace grounds
S-2021-215952,6/12/2021 14:05,Term 4,Violence,Rural North,Lismore,Assault,,,"An executive staff member reports injuries sustained by ####  students involved in an assault which was filmed by another student on school grounds. First aid was administered to the injured students. Parents of all the involved students were notified. Police were notified. Media Unit will be notified. Supports are in place for the involved students. School continues to manage the matter. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2021-215962,6/12/2021 14:14,Term 4,Violence,Metropolitan North,Cambridge Park,Indecent Assault,,Problematic and Harmful Sexualised Behaviour,Staff member reports students disclosing an ##### assault by another student on school grounds and inappropriate behaviour towards another. #### reporting has been followed. Executive staff are to be notified. ######,1,On workplace grounds
S-2021-216006,6/12/2021 14:29,Term 4,Violence,Regional North and West,Macleay Valley,Indecent Assault,,Problematic and Harmful Sexualised Behaviour,Executive staff member reports multiple students disclosing ##### assault and inappropriate behaviour towards them by another student on and off school grounds. #### reporting has been followed. ######,1,On workplace grounds
S-2021-216052,6/12/2021 14:47,Term 4,Violence,Regional South,Macarthur,Indecent Assault,,,Executive staff member reports a student disclosing an ##### assault by another student. #### reporting has been followed. ######,1,On workplace grounds
S-2021-216289,6/12/2021 16:43,Term 4,Violence,Regional North,Lake Macquarie North,Indecent Assault,,,Executive staff member reports a student disclosing another student ####  assaulted them on school grounds. #### reporting has been followed. Parents aware. Supports are in place.,1,On workplace grounds
S-2021-216728,7/12/2021 13:30,Term 4,Violence,Rural North,Armidale,Assault,,Child Protection,An executive staff member reports well-being and protection concerns for a student who disclosed an assault that had occurred off school grounds. Police informed. Medical treatment will be sought. #### reporting followed. Support is in place. Executive staff will continue to manage the matter.,1,On workplace grounds
S-2021-216774,7/12/2021 14:25,Term 4,Welfare,Metropolitan North,Pittwater,Student Behaviour,,,An executive staff member reports an injury sustained by a student after another student displayed unsafe behaviour on school grounds. First aid was applied. Parents were informed. Ambulance were contacted and conveyed the student to hospital. Support is in place.,1,On workplace grounds
S-2021-217072,8/12/2021 9:58,Term 4,Violence,Rural North,Lismore,Indecent Assault,,,Executive staff report an incident of ##### assault that occurred on school grounds. Parents are aware. School is investigating. MR has been followed. ######,1,On workplace grounds
