Case Number,Date/Time Opened,Term ,Incident Group,Operational Directorate,Principal Network Name,Primary Category,Primary Sub-Category,Secondary Category,Summary of the Incident (External Distribution),Incident Priority Rating,Incident Occurred
S-2022-179552,7/06/2022 11:17,Term 2,Violence,Regional North and West,Great Lakes,Assault,,Staff Welfare Concerns,An executive staff member expressed concerns regarding an ##### behaviour towards a student on school grounds. Police were notified. Supports offered. School is managing the matter.,1,On workplace grounds
S-2022-179619,7/06/2022 11:42,Term 2,Violence,Regional North,Callaghan,Threat / Intimidation / Offens. Conduct,,,"A staff member reports concerns following a threat made by a student toward another student on school grounds. No injuries were sustained. Parents will be notified. Supports are in place. ##### was completed. Executive staff are aware. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2022-179678,7/06/2022 11:57,Term 2,Violence,Rural North,Armidale,Threat / Intimidation / Offens. Conduct,,,"An executive staff member reports ##### students displayed threatening behaviour towards another student on school grounds. No injuries sustained. Police were contacted and escorted students off school grounds. Parents were contacted. Supports are in place. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2022-179702,7/06/2022 12:03,Term 2,Violence,Metropolitan South and West,Bankstown,Assault,,Student Welfare Concerns,"Executive staff member reports of a student in a ##### state demonstrating ##### behaviours and ###### school grounds. Parent notified. Police and Ambulance were called and attended. Student was located and was conveyed to hospital for medical treatment. Director, Educational Leadership will be advised.",1,On workplace grounds
S-2022-179742,7/06/2022 12:17,Term 2,Weapon,Metropolitan South and West,Cowpasture,#####,,,"Executive staff report a student was in ##### on school grounds. Police had been contacted. Parents informed. School had managed the matter. Director, Educational Leadership will be informed.",1,On workplace grounds
S-2022-179807,7/06/2022 12:36,Term 2,Emergency Situation,Rural South and West,Queanbeyan,Utility Failure,,,A staff member reports and incident of damage on school grounds. Maintenance have been advised. Executive staff are aware. Supports are in place.,1,On workplace grounds
S-2022-180109,7/06/2022 14:13,Term 2,Violence,Regional North,Blue Mountains,Assault,,,"An executive employee reports a student sustaining an injury following a #####altercation with ##### students on school grounds. First aid was administered. Parents have been notified. Injured student was collected and conveyed to hospital for further medical treatment. Supports will be implemented. Director, Educational Leadership is aware.",1,On workplace grounds
S-2022-180245,7/06/2022 14:41,Term 2,Violence,Metropolitan South and West,Liverpool,Assault,,,An employee reports ##### students were involved in a #####altercation that was filmed on school grounds. First aid was administered to ##### students. Parents of ##### were notified and ##### students left school grounds. The school will manage the matter and media unit will be notified. Support will be provided to ##### students and executive staff are aware.,1,On workplace grounds
S-2022-180367,7/06/2022 15:15,Term 2,Violence,Regional South,Camden,Assault,,Student Behaviour,A staff member reports an incident of assault between ##### students and ##### student filming the incident. Parents have been notified. First Aid was administered. Executive staff are aware. Supports are in place.,1,On workplace grounds
S-2022-180396,7/06/2022 15:25,Term 2,Violence,Rural South and West,Albury,Assault,,,An Executive staff member reports a student has ##### assaulted another student on school grounds. No first aid required. Parents informed. Police contacted. School is managing the matter and supports will be arranged. The Director of Educational Leadership will be notified.,1,On workplace grounds
S-2022-180440,7/06/2022 15:40,Term 2,Emergency Situation,Rural South and West,Gundagai,Severe Storm,,,"Executive staff report that the school has temporarily ceased operations today the ##### due to weather concerns. No injuries were sustained. School is managing the matter. Director, Educational Leadership is aware.",1,On workplace grounds
S-2022-180523,7/06/2022 16:19,Term 2,Violence,Regional South,Goulburn,Assault,,,"An Executive staff member reports students were involved in a ##### altercation on school grounds. Medical treatment sought. Parents were notified. Police will be contacted. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2022-180580,7/06/2022 16:49,Term 2,Welfare,Metropolitan South and West,Penrith,Self Harm,,,"An executive staff member reports that a student was in possession of ##########s on school grounds. The student has ##### off school grounds with one of the implements. ##### student was displaying concerning behaviour with a##### on premises. No one was impacted or injured with the #####. Parents have been notified. ##### was followed. Police were contacted and attended the school to investigate the matter. Director, Educational Leadership will be made aware.",1,On workplace grounds
S-2022-180637,8/06/2022 8:10,Term 2,Emergency Situation,Regional North and West,Great Lakes,Utility Failure,,,An Executive staff member reports an unplanned utilities outage. School is part operational. supports are in place. Executive staff are aware.,1,On workplace grounds
S-2022-180757,8/06/2022 8:33,Term 2,Violence,Connected Communities,Connected Communities Team 2,Assault,,Threat / Intimidation / Offens. Conduct,"Executive staff report ##### students have displayed #####  behaviour while ##### and##### assaulting staff on school transport. Students removed from transport. Police and parents contacted. Students collected. School is managing the matter and supports are in place. Director, Educational Leadership is aware.",1,Excursion
S-2022-181014,8/06/2022 10:03,Term 2,Weapon,Rural South and West,Orange,#####,,Suicidal Intentions,"An executive employee reports a student in ##### on school grounds.##### has been confiscated. Parents notified. Student to be collected. Supports are in place. Police will be notified. Director, Educational Leadership will be made aware.",1,On workplace grounds
S-2022-181034,8/06/2022 10:10,Term 2,Welfare,Rural North,Peel,Attempted Suicide,,,An Executive staff member reports a student attempted ##### on school grounds. No injuries were sustained. Parents were contacted and the student was taken to Hospital.Supports are in place. Executive staff are aware.,1,On workplace grounds
S-2022-181088,8/06/2022 10:26,Term 2,Violence,Regional South,Campbelltown,Threat / Intimidation / Offens. Conduct,,Suicidal Intentions,"An executive staff member reports a student made a threat on school grounds. Parents were notified. Supports are in place. Police will be contacted. ##### was completed. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2022-181142,8/06/2022 10:51,Term 2,Welfare,Metropolitan South and West,Woronora River,Student Welfare Concerns,Student Personal Traumatic Incident,Sexting,An Executive Staff member reports student ##### after an incident of student ##### following an incident of #####. Executive Staff are aware. Police have not been notified. Child Wellbeing Unit has been notified. Parents have been notified. Supports are in place.,1,On workplace grounds
S-2022-181254,8/06/2022 11:29,Term 2,Weapon,Connected Communities,Connected Communities Team 1,#####,,Student Welfare Concerns,"Executive staff report a student has been sighted by another student with a##### on school grounds. Student has ##### from school grounds and their whereabouts is currently ######. Police informed and are currently searching for the student. Parents contacted. School is managing the matter and supports are in place. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2022-181268,8/06/2022 11:35,Term 2,Emergency Situation,Metropolitan South,Marrickville,Utility Failure,,,"An employee reports that the school is experiencing faulty phone lines for three days. Telecommunication and NBN companies have been contacted. The technician indicated that there is a system outage for the NBN phone lines and the matter should be rectified within the week. Executive staff were made aware. The school is still operational. Director, Educational Leadership will be informed.",1,On workplace grounds
S-2022-181433,8/06/2022 12:26,Term 2,Weapon,Metropolitan South and West,Sutherland,#####,,,An executive staff member reports a student was found in ##### on school grounds. Supports are in place. Parents were notified. Executive staff aware. Police were notified.,1,On workplace grounds
S-2022-181461,8/06/2022 12:38,Term 2,Weapon,Metropolitan North,Cambridge Park,#####,,,"An executive staff member reports that a student was in ##### school grounds. No injuries sustained. Police will be notified. Parents will be notified. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2022-181482,8/06/2022 12:48,Term 2,Welfare,Metropolitan South and West,Penrith,Self Harm,,,Executive staff member reports concerns due to a student displaying ##### behavior on school grounds. Ambulance and parents called. Student conveyed to hospital. Supports are in place. ##### followed. Director Educational Leadership will be notified.,1,On workplace grounds
S-2022-181520,8/06/2022 13:02,Term 2,Violence,Metropolitan South and West,Chipping Norton,Threat / Intimidation / Offens. Conduct,,,An executive staff member reports a student displayed ######  behaviour towards another student on school grounds. Police were notified. No injuries sustained. Supports to be organised.,1,On workplace grounds
S-2022-181542,8/06/2022 13:10,Term 2,Welfare,Regional North and West,Bathurst,Traffic Accident,,,"Executive staff report ##### students have been involved in a traffic accident during an off site activity. Police and parents contacted, students escorted by parent and staff member to hospital as a precaution. Students assessed and sent home. School is managing the matter and supports are in place.",1,Excursion
S-2022-181547,8/06/2022 13:12,Term 2,Violence,Metropolitan North,The Forest,Threat / Intimidation / Offens. Conduct,,,An employee reports a student in ##### displayed threatening behaviour on school grounds towards another student. Supports in place. No injuries sustained. Parents notified. Police contacted. Executive staff are aware.,1,On workplace grounds
S-2022-181583,8/06/2022 13:29,Term 2,Weapon,Regional South,Wollondilly,Located#####,,,"An Executive staff member reports a student has been found to be in ##### on school grounds. Police will be notified. Parent have been informed. The school is managing the matter. Supports are in place. ##### will be followed. Director, Educational Leadership will be made aware.",1,On workplace grounds
S-2022-181768,8/06/2022 14:42,Term 2,Violence,Metropolitan South and West,Glenfield,Assault,,,"##### students have been involved in a #####altercation on school grounds. First aid administered. Emergency services and parents contacted and ##### student was transported via ambulance to hospital for further medical treatment. School is managing the matter and supports are in place. Executive staff aware and Director, Educational Leadership will be notified.",1,On workplace grounds
S-2022-181833,8/06/2022 14:59,Term 2,Violence,Regional South,Lake Illawarra South,Assault,,Student Behaviour,An Executive reports a student assaulted a staff member and attempted to assault another student on school grounds. Parents were notified and conveyed the students home. Supports are being arranged for staff and students involved. School is managing the matter.,1,On workplace grounds
S-2022-181996,8/06/2022 15:50,Term 2,Welfare,Rural North,Wollumbin,Student Behaviour,,Staff Welfare Concerns,"An executive staff member reports concerns for staff and a student following an incident which occurred during an offsite school activity. First aid was administered. Parents were notified and attended. Police and ambulance were called and the student was conveyed to hospital. Director, Educational Leadership is aware.",1,Off site activity
S-2022-182072,8/06/2022 16:20,Term 2,Malicious Use of Technology,Metropolitan South and West,Cowpasture,Nuisance Use of Technology,,,Executive staff reports concerns in the workplace following an incident involving students' ##### use of technology and sharing of a footage with others. Parents were informed. Supports are in place. Media Unit will be called.,1,On workplace grounds
S-2022-182075,8/06/2022 16:23,Term 2,Violence,Metropolitan South,Auburn,Threat / Intimidation / Offens. Conduct,,,"An executive staff member reports a student displayed #####  behaviour towards other students on school grounds. No injuries were sustained. Parents were contacted and the student was collected. ##### was completed and the school will manage the matter. Supports will be provided to the student and the Director, Educational Leadership will be notified.",1,On workplace grounds
S-2022-182144,8/06/2022 16:55,Term 2,Violence,Metropolitan South,Auburn,Assault,,,An executive staff member reports a #####altercation between ##### students on school grounds. First aid not required. Parents contacted and collected students. Supports are in place. Executive staff are aware.,1,On workplace grounds
S-2022-182331,9/06/2022 8:52,Term 2,Violence,Rural South and West,Queanbeyan,Threat / Intimidation / Offens. Conduct,,,"An Executive staff member reports concerns due to threatening behaviour from ##### students on school grounds. Staff spent time trying to calm the student. An employee sustained an injury as a result. Parents have been notified. Police were contacted and attended. School is managing the matter and supports are in place. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2022-182409,9/06/2022 9:18,Term 2,Weapon,Regional South,Lake Illawarra North,#####,,,"An Executive staff member reports a student was in possession of a replica##### on school grounds. The replica##### has been confiscated and secured. Police will be contacted. Parents will be notified. Director, Educational Leadership has been made aware.",1,On workplace grounds
S-2022-182424,9/06/2022 9:27,Term 2,Malicious Use of Technology,Rural North,Mooki,Nuisance Use of Technology,,Suicidal Intentions,"An executive staff member reports an incident of nuisance use of technology involving social media on school grounds. Media Unit will be contacted. School is managing the matter. Supports are in place. Director, Educational Leadership is aware.",1,On workplace grounds
S-2022-182455,9/06/2022 9:42,Term 2,Violence,Metropolitan South and West,Chipping Norton,Assault,,,An executive staff member reports a student sustained an injury after being assaulted by another student at a ##### school grounds. First aid was administered. Parents of ##### students were notified and further medical treatment was sought for the injured student. The school have managed the matter at a local level and supports will be provided to ##### students.,1,Off site activity
S-2022-182593,9/06/2022 10:19,Term 2,Violence,Regional North,Port Stephens,Allegations Of Sexual Assault,,Problematic and Harmful Sexualised Behaviour,"Executive staff report allegations of ##### assault on ##### student by ##### student on school grounds. #####s for ##### students will be made aware. ##### is being followed. Interventions and supports will be in place and the school continues to manage the matter.ÿDirector, Educational Leadership will be made aware.ÿ",1,On workplace grounds
S-2022-182637,9/06/2022 10:35,Term 2,Welfare,Regional South,Wollongong North,Student Welfare Concerns,Absconding / Missing Student,,An Staff Member reports a student has ##### from school grounds. Police are being notified. Parents have been notified. Executive Staff are aware. Supports are in place.,1,On workplace grounds
S-2022-182704,9/06/2022 11:02,Term 2,Welfare,Regional North and West,Hastings,Attempted Suicide,,,An Executive staff member reports a student attempted ##### on school grounds. The Executive staff member also reports that ##### student's have been impacted by this. No first aid was administered. Parents were contacted and the student was taken for further urgent medical treatment. Supports are in place.,1,On workplace grounds
S-2022-182724,9/06/2022 11:10,Term 2,Welfare,Metropolitan South,Kogarah,Attempted Suicide,,Problematic and Harmful Sexualised Behaviour,"Executive staff report of student ##### regarding incidents on and off school grounds. Police will be contacted. ##### will be followed. Parents will be notified. Supports will be put in place for student involved. Director, Educational Leadership has been informed.",1,On workplace grounds
S-2022-182763,9/06/2022 11:28,Term 2,Weapon,Metropolitan South and West,Chipping Norton,#####,,,"An executive employee reports ##### students in ##### at an offsite activity.##### has been confiscated. Police will be notified. Media unit will be notified. School is managing the matter. Executive staff are aware. Director, Educational Leadership to be notified.",1,Off site activity
S-2022-183007,9/06/2022 13:15,Term 2,Violence,Metropolitan South and West,Fairfield,Indecent Assault,,,"An executive staff member reports well-being concerns for students who made allegations of ##### assault by a community member during ##### to an off-site activity. Parents will be notified. Police are investigating the matter. Support will be organised. The school is still managing the situation. Director, Educational Leadership has been notified.",1,On workplace grounds
S-2022-183069,9/06/2022 13:52,Term 2,Welfare,Rural South and West,West Wyalong,Student Behaviour,,Ingestion Of Object Or Substance,A Staff Member reports an incident of student behavior and  #####. First Aid was administered. An Ambulance has been called. Parents have been notified. Executive Staff are aware. Supports are in place.,1,On workplace grounds
S-2022-183120,9/06/2022 14:13,Term 2,Violence,Regional North and West,Bathurst,Assault,,Student Welfare Concerns,Executive staff report a student has ##### assaulted a student and verbally threatened staff on school grounds. Police contacted and attended. Student ##### from school grounds and whereabouts are currently #####. Assaulted student did not require first aid. Parent contacted and collected student. School is managing the matter and supports are in place.  ,1,On workplace grounds
S-2022-183198,9/06/2022 14:32,Term 2,Violence,Rural South and West,Hume,Threat / Intimidation / Offens. Conduct,,,"Executive staff report a student displaying ##### behaviour towards students. Police will be notified. No injuries to any person. Director, Educational Leadership to be advised.",1,On workplace grounds
S-2022-183207,9/06/2022 14:35,Term 2,Weapon,Metropolitan South and West,Penrith,#####,,,"An executive staff member reported a student was in the possession of##### on school grounds. No injuries were sustained and no threats were made. Parents were notified and the student was collected. ##### was followed. Police will be notified. Support is in place. School continues to manage the matter. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2022-183254,9/06/2022 14:46,Term 2,Weapon,Regional North and West,Macleay Valley,#####,,,An Executive staff member reports a student was in ##### on school grounds. No threats were made. No Injuries were sustained.The##### has been #####. Parents have been contacted and the student will be collected. Disciplinary action has followed. Supports are in place.,1,On workplace grounds
S-2022-183319,9/06/2022 15:07,Term 2,Violence,Regional North,Brisbane Water,Threat / Intimidation / Offens. Conduct,,Suicidal Intentions,The Executive report that a student has made threats of ##### and others. Police have been called and attended school. DEL and ED is aware. Supports will be offered to the school.,1,On workplace grounds
S-2022-183334,9/06/2022 15:14,Term 2,Welfare,Regional South,Lake Illawarra South,Attempted Suicide,,,"An executive staff member reports concerns for a student after they attempted ##### on school grounds. No injuries were sustained. Parents were contacted and the student was collected. ##### will be completed and supports will be provided to all students and staff impacted. The Director, Educational Leadership is aware.",1,On workplace grounds
S-2022-183352,9/06/2022 15:20,Term 2,Welfare,Metropolitan North,Pittwater,Student Behaviour,,,"An executive staff member reports ##### staff members sustained injuries by a student in a ##### state on school grounds. Parents were contacted and collected student. Director, Educational Leadership is aware.",1,On workplace grounds
S-2022-183372,9/06/2022 15:28,Term 2,Welfare,Regional South,Yass,Student Behaviour,,,"An Executive staff member reports concerns for a student after they displayed ##### behaviour on school grounds. No #####injuries were sustained. Parents are aware and police will be contacted. Supports to be implemented for students involved. Director, Educational Leadership is aware.",1,On workplace grounds
S-2022-183389,9/06/2022 15:30,Term 2,Weapon,Metropolitan South and West,Liverpool,#####,,,"An executive staff member reports ##### on school grounds. No injuries were sustained. Parents were notified. Supports are in place and further supports will be implemented. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2022-183456,9/06/2022 15:50,Term 2,Welfare,Metropolitan North,Ryde,Student Behaviour,,,"An executive employee reports an incident of student behaviour involving ##### students on school grounds. No injuries sustained. Police were contacted. Parents were contacted and students were collected from school grounds. Supports are in place. Director, Educational Leadership has been made aware.",1,On workplace grounds
S-2022-183547,9/06/2022 16:20,Term 2,Violence,Rural South and West,Orange,Assault,,,Executive staff reports concerns in the school grounds following a #####fight involving students and filming of the incident by another student. First aid was offered. Parents were informed. Supports are in place. Media Unit will be called. Police was contacted. School is managing at a local level.,1,On workplace grounds
S-2022-183654,10/06/2022 8:16,Term 2,Emergency Situation,Metropolitan North,Ryde,Utility Failure,,,"Executive staff report fire and rescue attended school grounds due to a fire alarm being triggered by a student. All staff and students accounted for. School is managing the matter. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2022-183851,10/06/2022 9:27,Term 2,Violence,Rural North,Richmond,Threat / Intimidation / Offens. Conduct,,Student Behaviour,An executive staff member reports a student made ##### towards another student on school grounds. Parents were notified. No injuries sustained. Supports to be offered.,1,On workplace grounds
S-2022-183957,10/06/2022 10:13,Term 2,Violence,Rural South and West,Eden-Monaro,Threat / Intimidation / Offens. Conduct,,,"Executive staff reports concerns in the workplace following incidents involving a parent's ##### behaviour, offensive conduct and threat. Supports are in place. Director Educational Leadership is aware. School is managing at a local level.",1,On workplace grounds
S-2022-184163,10/06/2022 11:38,Term 2,Malicious Use of Technology,Metropolitan South and West,St Andrews,Sexting,,Student Behaviour,"A Staff Member ##### reports and incident of Student Behavior, ##### and Nuisance Use of Technology .",1,On workplace grounds
S-2022-184236,10/06/2022 12:06,Term 2,Emergency Situation,Metropolitan South,Auburn,Utility Failure,,,"Executive staff member reports the school experienced a power outage due to a fault in a fire panel. Staff and students were evacuated. Fire and Emergency were called and attended the school. School was then deemed safe to resume normal operations. School is managing the matter. Director, Educational Leadership is are aware.",1,On workplace grounds
S-2022-184241,10/06/2022 12:06,Term 2,Violence,Metropolitan North,Cambridge Park,Threat / Intimidation / Offens. Conduct,,,An employee reports a student displayed threatening behaviour on school grounds. Police contacted. Supports in place. Parents to be notified. Executive staff are aware.,1,On workplace grounds
S-2022-184348,10/06/2022 12:53,Term 2,Violence,Rural South and West,Wagga Wagga,Assault,,,"Executive staff report of a ##### altercation between students on school grounds. Students had sustained injuries and were provided first aid. An ambulance was called for ##### student and they were conveyed to Hospital. Parents were informed. Media Unit will be notified. Director, Educational Leadership has been informed.",1,On workplace grounds
S-2022-184428,10/06/2022 13:30,Term 2,Violence,Regional North,Central Coast,Threat / Intimidation / Offens. Conduct,,Student Behaviour,"An executive staff member reports another staff member has been threatened by a student on school grounds. No #####injuries were sustained. Parents have been contacted. School is managing the matter at a local level. Director , Educational Leadership will be made aware",1,On workplace grounds
S-2022-184464,10/06/2022 13:46,Term 2,Violence,Metropolitan North,The Beaches,Assault,,,"An executive staff member reports that an assault has occurred on school grounds. No #####injuries sustained. Police will be contacted. Parents will be notified. Media unit will be notified. Director, Educational leadership will be notified.",1,On workplace grounds
S-2022-184500,10/06/2022 13:58,Term 2,Weapon,Regional North,Cessnock,#####,,Threat / Intimidation / Offens. Conduct,Staff report a student was in possession of a ##### on school grounds. No injuries to any person. No first aid required. ##### was secured. Police will be notified. Parents were called and collected the student. School to manage. Principal is aware of this incident.,1,On workplace grounds
S-2022-184614,10/06/2022 14:26,Term 2,Weapon,Regional North and West,Upper Hunter,#####,,Threat / Intimidation / Offens. Conduct,"Executive staff member report of student behaviour concerns after a student has made threats towards another student and executive staff with a#####. No injuries were sustained. Parents were notified. Director, Educational Leadership will be informed.",1,On workplace grounds
S-2022-184707,10/06/2022 14:54,Term 2,Weapon,Metropolitan South,Beverly Hills,#####,,,"Executive staff member reports of a student in ##### on school grounds. Parents notified. Police will be contacted. Supports will be organised for student. Director, Educational Leadership will be advised.",1,On workplace grounds
S-2022-184780,10/06/2022 15:16,Term 2,Violence,Regional North and West,Maitland,Indecent Assault,,,"Executive staff member reports a student has made allegations of ##### assault by another student on school grounds. Parents will be notified. Support will be organised. The school is still managing the situation. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2022-184833,10/06/2022 15:32,Term 2,Welfare,Metropolitan North,Gordon,Student Welfare Concerns,Absconding / Missing Student,,"An executive staff member reports that a student has ##### from their residential place. The student's whereabouts is #####. Police have been notified. Director, Educational Leadership will be informed.",1,On workplace grounds
S-2022-185645,14/06/2022 11:34,Term 2,Violence,Regional North and West,Mudgee,Indecent Assault,,,An Executive staff member reports an employee was impacted by a student on school grounds. No injuries were sustained. Supports are in place. Parents have been contacted. Disciplinary action has followed.,1,On workplace grounds
S-2022-185700,14/06/2022 11:57,Term 2,Weapon,Metropolitan North,North Sydney,#####,,,An employee reports a student was in ##### on school grounds. The##### was confiscated. No injuries or threats were made. Parents have been contacted. Local Police will be notified. Disciplinary action has followed.Executive staff are aware.,1,On workplace grounds
S-2022-185729,14/06/2022 12:10,Term 2,Violence,Regional North and West,Maitland,Assault,,,"Executive staff report of a ##### altercation on school grounds between students. Parents had been notified. Police will be contacted. Media Unit will be made aware. Director, Educational Leadership will be informed.",1,On workplace grounds
S-2022-185743,14/06/2022 12:14,Term 2,Violence,Metropolitan South,Girraween,Allegations Of Sexual Assault,,,"An Executive staff member reports a student has made allegations of ##### assault against another student occurring off school grounds. Police will be informed. Supports are in place. ##### will be followed. Director, Educational Leadership are aware.",1,On workplace grounds
S-2022-185801,14/06/2022 12:35,Term 2,Violence,Rural South and West,Wagga Wagga,Threat / Intimidation / Offens. Conduct,,Student Welfare Concerns,An executive staff member reports a student has used threatening language towards an ex-student on school grounds. The student has then ##### and is currently missing. Police have been contacted. Parents to be notified. Supports to be organised.,1,On workplace grounds
S-2022-185811,14/06/2022 12:39,Term 2,Weapon,Metropolitan South and West,St Andrews,#####,,Threat / Intimidation / Offens. Conduct,"An executive staff member reports that a student was in ##### on school grounds. No injuries sustained. Parents notified. Supports to be organised. Police will be notified. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2022-185985,14/06/2022 13:42,Term 2,Welfare,Regional North,Tuggerah Lakes,Student Behaviour,,Malicious Damage,"A staff member reports ##### students in a ##### state caused property damage on school grounds. No injuries sustained. Parents contacted and collected students. Executive staff are aware and Director, Educational Leadership will be notified.",1,On workplace grounds
S-2022-186042,14/06/2022 14:05,Term 2,Violence,Metropolitan South and West,Liverpool,Allegations Of Sexual Assault,,,A Staff Member reports an incident of ##### assault and psychological trauma on a student. Police and Child Protection have been notified. Executive Staff are aware. Supports are in place.,1,On workplace grounds
S-2022-186114,14/06/2022 14:33,Term 2,Welfare,Regional South,Wollongong North,Self Harm,,Student Behaviour,"A staff member reports a student has engaged in ##### on school grounds. Police and ambulance were notified and attended. Ambulance conveyed student to hospital. ##### was contacted. Supports are in place. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2022-186220,14/06/2022 15:06,Term 2,Welfare,Metropolitan South and West,Chipping Norton,Student Behaviour,,,"Executive employee reports welbeing concerns for a student due to concerning behaviour on school grounds. No injuries were sustained. Parents will be notified. ##### will be followed. The school is managing the matter and supports are in place. Director, Educational Leadership is aware.",1,On workplace grounds
S-2022-186224,14/06/2022 15:07,Term 2,Welfare,Metropolitan South and West,Chipping Norton,Student Behaviour,,,"Executive employee reports an ##### comment made by a student on school grounds. Parents were notified. The school is continuing to manage the matter and supports are in place. ##### will be followed. The Director, Educational Leadership is aware.",1,On workplace grounds
S-2022-186246,14/06/2022 15:14,Term 2,Violence,Metropolitan South and West,Penrith,Threat / Intimidation / Offens. Conduct,,,Executive staff member reports a student has made a direct threat to another student on school grounds. No #####injuries were sustained. Parents have been contacted. Police will be contacted. Supports will be organised. Executive staff have been made aware,1,On workplace grounds
S-2022-186339,14/06/2022 15:43,Term 2,Violence,Rural South and West,Albury,Assault,,Threat / Intimidation / Offens. Conduct,"Executive staff report concerns for a student as a result of ##### violent behaviour from another student on school grounds. Supports are in place. ##### has been followed. Parents have been notified. School is managing the matter. Police and Director, Educational Leadership will be notified.",1,On workplace grounds
S-2022-186412,14/06/2022 16:01,Term 2,Violence,Regional North and West,Macquarie,Assault,,,An executive staff member reports ##### students were involved in a #####altercation which was filmed on school grounds. First aid was not requested. Parents of all the students were notified and the students were collected. Police were contacted and the school have managed the matter at a local level. Media unit will be contacted and support will be provided to the students.,1,On workplace grounds
S-2022-186907,15/06/2022 9:24,Term 2,Weapon,Metropolitan South,Strathfield,#####,,,An executive staff member reports a student was found in ##### on school grounds. The item was ##### and secured. Police were contacted and item was picked up. Police and the school are continuing to manage the matter. Supports have been organised.,1,On workplace grounds
S-2022-187230,15/06/2022 11:14,Term 2,Emergency Situation,Metropolitan South and West,Fairfield,Utility Failure,,,A Staff Member reports utility failure in a school. Executive Staff are aware.,1,On workplace grounds
S-2022-187325,15/06/2022 11:46,Term 2,Violence,Metropolitan South,Canterbury,Assault,,,"An executive employee reports ##### students were involved in a #####altercation on school grounds. No first aid administered. Supports to be arranged. Parents are aware. Police to be contacted. Director, Educational Leadership to be notified.",1,On workplace grounds
S-2022-187367,15/06/2022 11:59,Term 2,Weapon,Rural South and West,Wagga Wagga,#####,,Usage and Consumption of Substances,"Executive staff reports a student, who was supposed to be away from school, entered school grounds and was in posession of a#####. No threats were made. Wellbeing concerns reported following consumption of a ##### on school grounds. #####s were notified. ##### has been followed. The school has managed the incident and supports are in place. Director, Educational Leadership has been notified.",1,On workplace grounds
S-2022-187401,15/06/2022 12:16,Term 2,Emergency Situation,Metropolitan South,Strathfield,Structural Fire,,,"An Executive staff member reports a structural fire on school grounds. No #####injuries sustained. All staff and students were evacuated. Emergency services were contacted and attended. The school remains operational. Director, Educational Leadership are aware.",1,On workplace grounds
S-2022-187530,15/06/2022 12:53,Term 2,Welfare,Metropolitan South and West,Penrith,Attempted Suicide,,,An executive staff member expresses concerns for a student following an attempted ##### off school grounds. First aid administered. An ambulance was contacted and the student was conveyed to hospital for further medical treatment. Parents are aware of the incident. ##### to be followed. Supports have been organised for staff and students.,1,On workplace grounds
S-2022-187595,15/06/2022 13:31,Term 2,Violence,Rural South and West,Eden-Monaro,Threat / Intimidation / Offens. Conduct,,Staff Welfare Concerns,A staff member reports an incident of threat of assault from a parent. Police have not been informed. Executive Staff are aware.,1,On workplace grounds
S-2022-187630,15/06/2022 13:43,Term 2,Welfare,Rural North,Lismore,Student Behaviour,,Malicious Damage,"A staff member reports a student has caused damage to an employee's vehicle. Parent contacted and collected student. Supports are in place. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2022-187783,15/06/2022 14:32,Term 2,Violence,Regional South,Lake Illawarra North,Assault,,,"Executive staff member reports ##### students were involved in a verbal altercation off school grounds. A student was then ##### assaulted by a parent. The injured student returned to school and first aid was provided. Police were contacted, attended and are investigating the matter. Parents were notified. School is managing the matter and supports are in place. Media Unit and The Director, Educational Leadership will be notified.",1,On workplace grounds
S-2022-187876,15/06/2022 14:54,Term 2,Violence,Regional South,Wollondilly,Indecent Assault,,,"An executive staff member reports a student has disclosed an allegation of an ##### assault by another student on school grounds. Police will be contacted. Parents are aware. ##### was followed. The school is managing the matter. Supports are in place for the students. The Director, Educational Leadership is aware.",1,On workplace grounds
S-2022-187891,15/06/2022 15:00,Term 2,Substances,Rural South and West,Orange,Usage and Consumption of Substances,None of Above,,"Staff report a student has consumed a ##### on school grounds. First aid applied. Staff conveyed student to hospital. Parents students have been contacted and notified. Police to be notified. School to investigate. Director, Educational Leadership has been advised.",1,On workplace grounds
S-2022-188191,15/06/2022 16:11,Term 2,Violence,Regional North and West,Taree,Indecent Assault,,Problematic and Harmful Sexualised Behaviour,"Executive staff report concerns for ##### students as a result of a students ##### behaviour on school grounds. Supports are in place. Parents are aware. ##### has been followed. School is managing the matter. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2022-188189,15/06/2022 16:11,Term 2,Welfare,Rural North,Richmond,Student Behaviour,,,"An executive staff member reports a students behaviour on school grounds. No #####injuries sustained. Parents were on the scene, and the student was picked up shortly after. Supports to be organised.",1,On workplace grounds
