Case Number,Date/Time Opened,Term ,Incident Group,Operational Directorate,Principal Network Name,Primary Category,Primary Sub-Category,Secondary Category,Summary of the Incident (External Distribution),Incident Priority Rating,Incident Occurred
S-2020-403299,1/12/2020 12:17,Term 4,Violence,Rural South and West,Albury,Assault,,,"An executive staff member reported xxxxx students were involved in a physical altercation on school grounds. One of the students sustained an injury and first aid was administered. Carer, ambulance and police were contacted. The injured student was conveyed to hospital by ambulance. Supports will be developed for the students. The Director of Educational Leadership has been notified.",1,On workplace grounds
S-2020-403348,1/12/2020 12:42,Term 4,Welfare,Regional South,Camden,Student Behaviour,,,Executive employee expressed concerns about the behaviour of a student on school grounds. No injuries sustained. Parent was called. Student xxxxx at school. Supports will be organised. The school is continuing to manage.,1,On workplace grounds
S-2020-403460,1/12/2020 13:41,Term 4,Substances,Metropolitan South,Girraween,Usage and Consumption of Substances,,Self Harm,"Executive staff reports that a student has consumed their prescribed medication in a large amount on school grounds. An ambulance was called. Parents were notified and attended, and conveyed the student to Hospital for further medical treatment. The school are managing the matter and supports are in place. #### has been followed.",1,On workplace grounds
S-2020-403481,1/12/2020 13:52,Term 4,Emergency Situation,Connected Communities,Connected Communities Team 1,Utility Failure,,Exposure to Extreme Temperature,"Executive staff reports a total electricity outage on school grounds causing exposure to high temperature for staff and students. No injuries reported. An electrician was called to the school and power was returned while the report was being made. The Director, Educational Leadership will be notified.",1,On workplace grounds
S-2020-403625,1/12/2020 14:49,Term 4,Violence,Metropolitan South & South West,Port Hacking,Assault,,,The school reports that a student has assaulted another student on school grounds and first aid was required. Parents are aware and the student was collected and taken xxxxx. The Principal managed the matter.,1,On workplace grounds
S-2020-403769,1/12/2020 15:44,Term 4,Emergency Situation,Rural South and West,Temora,Utility Failure,,,"An executive staff member reports a utility failure on school grounds due to adverse weather conditions. The school has ceased operations. All parents contacted and the students have been picked up. Contractors have been contacted and further maintenance will take place. Director, Educational Leadership is aware.",1,On workplace grounds
S-2020-403886,2/12/2020 7:34,Term 4,Emergency Situation,Regional North,Windsor,Severe Storm,,,The school will be non-operational for onsite learning today due to loss of power and water. The outage will be escalated to the provider.,1,On workplace grounds
S-2020-403888,2/12/2020 7:37,Term 4,Emergency Situation,Regional North,Windsor,Severe Storm,,,The school will be non-operational for onsite learning today due to loss of power and water. The outage will be escalated to the provider.,1,On workplace grounds
S-2020-403899,2/12/2020 8:10,Term 4,Welfare,Metropolitan South,Girraween,Attempted Suicide,,,An executive staff member reports student welfare concerns whilst on school grounds. Supports are in place. Parents are aware. #### has been followed. ,1,On workplace grounds
S-2020-403905,2/12/2020 8:18,Term 4,Emergency Situation,Regional North,Windsor,Utility Failure,,,"An executive staff member reports a utility failure of water and power following storms in the area last night. Staff are clearing debris from the storm. No known damage to school property at this time. Director, Educational Leadership will be contacted.",1,On workplace grounds
S-2020-403945,2/12/2020 8:55,Term 4,Emergency Situation,Connected Communities,Connected Communities Team 2,Bushfire,,,"Executive staff reports a small fire on school grounds. The Fire Department was called who attended the school and the fire was extinguished. No injuries, damage to school property or impact on school operations. The Director, Educational Leadership will be notified.",1,On workplace grounds
S-2020-403976,2/12/2020 9:22,Term 4,Emergency Situation,Rural South and West,Mitchell,Utility Failure,,,"Executive staff reports a utility failure on school grounds. The school is partially non-operational. The school community is aware. Director, Educational Leadership is aware.",1,On workplace grounds
S-2020-403981,2/12/2020 9:28,Term 4,Emergency Situation,Rural South and West,Temora,Utility Failure,,,"Executive staff member reports an outage within the area. The school will not be operational. Parents were called and are collecting students from the school. The school is managing the matter. Director, Educational Leadership is aware.",1,On workplace grounds
S-2020-404096,2/12/2020 10:50,Term 4,Emergency Situation,Regional North,Windsor,Utility Failure,,,"Executive staff member reports an electricity outage within the area. The school will not be operational. Parents were called and collected the students from the school. The school is managing the matter. Director, Educational Leadership is aware.",1,On workplace grounds
S-2020-404245,2/12/2020 11:59,Term 4,Violence,Regional North,Lake Macquarie West,Assault,,,"An executive staff member reported a student assaulted another student on school grounds, resulting in an injury. An ambulance and carer were contacted. The injured student was conveyed to hospital for treatment. Supports will be put in place for the students. The Director of Educational Leadership will be notified.",1,On workplace grounds
S-2020-404266,2/12/2020 12:10,Term 4,Welfare,Regional North,Lake Macquarie East,Attempted Suicide,,Possession of a Weapon,"A staff member reported a student attempted suicide on school grounds. First-aid applied. Parents and emergency services were notified and attended the school. Student was transported to hospital via ambulance in a stable condition. #### will be followed and supports are being put in place. Executive staff are aware. Director, Educational Leadership will be informed.",1,On workplace grounds
S-2020-404292,2/12/2020 12:28,Term 4,Violence,Rural North,Armidale,Assault,,Threat / Intimidation / Offens. Conduct,"A student has assaulted another student on school grounds and threatened to xxxxx to xxxxx with a xxxxx. Injured student was conveyed to hospital by parents. Police are being contacted.  Director, Educational Leadership will be notified.",1,On workplace grounds
S-2020-404358,2/12/2020 13:02,Term 4,Violence,Regional South,Lake Illawarra North,Indecent Assault,,,"An executive staff member reported that a student indecently assaulted an employee on school grounds. Parents will be notified. #### will be followed and support is being arranged for the employee and student involved. Director, Educational Leadership will be informed.",1,On workplace grounds
S-2020-404361,2/12/2020 13:05,Term 4,Welfare,Regional North,Lake Macquarie East,Attempted Suicide,,Possession of a Weapon,"An executive staff member reported a student attempted suicide and was in possession of a weapon on school grounds. Police, ambulance and parents were contacted.  Paramedics conveyed the student to the hospital for further medical assessment. #### has been followed. Support is in place for the student and the Director of Educational Leadership will be notified.",1,On workplace grounds
S-2020-404440,2/12/2020 13:43,Term 4,Emergency Situation,Regional South,Goulburn,Utility Failure,,,The school reports utility failure of electricity and water supplies in the school grounds due to a storm. School has supply of water bottles and toilets are manually functioning. External service is rectifying the issues. School remains operational. Executive staff members are aware.,1,On workplace grounds
S-2020-404506,2/12/2020 14:09,Term 4,Emergency Situation,Regional South,Goulburn,Utility Failure,,,"Director, Educational Leadership reporting a utility failure on school grounds. The school is partially non-operational. The school community is aware.",1,On workplace grounds
S-2020-404576,2/12/2020 14:31,Term 4,Welfare,Rural South and West,Narrandera,Student Behaviour,,,A student sustained an injury on school grounds. An ambulance and parents were called. The ambulance came to the school and conveyed the student to hospital with a parent. Executive staff are aware.,1,On workplace grounds
S-2020-404604,2/12/2020 14:45,Term 4,Weapon,Metropolitan North,Mount Druitt,Possession of a Weapon,,Threat / Intimidation / Offens. Conduct,School reports a student was in possession of a weapon on school grounds and threatened another student. Parents of the students involved will be notified. Police will be contacted to investigate. Director Educational Leadership will be informed.,1,On workplace grounds
S-2020-404816,2/12/2020 15:53,Term 4,Emergency Situation,Connected Communities,Connected Communities Team 2,Bushfire,,,"Executive staff reports a small fire on school grounds. Fire and rescue have been called, and are on their way to school grounds. No injuries have been sustained. There has been no impact on school operations. The Director, Educational Leadership is aware.",1,On workplace grounds
S-2020-405235,3/12/2020 10:45,Term 4,Welfare,Regional North and West,Hunter,Student Behaviour,,,Executive staff report of student welfare concerns regarding an incident that has occurred on school grounds. Parents were notified and have attended. Police and ambulance were called. Student will be conveyed to hospital for medical treatment. Supports are in place for the student.,1,On workplace grounds
S-2020-405236,3/12/2020 10:49,Term 4,Violence,Rural North,Armidale,Assault,,,A staff member reported a student assaulted another student on school grounds. One of the students sustained injuries and first aid was administered. A staff member intervened and was impacted. Parents and police were contacted. The injured student was conveyed to hospital by own parent. Supports are available to students and staff members. The Director of Educational Leadership will be notified.,1,On workplace grounds
S-2020-405251,3/12/2020 11:00,Term 4,Welfare,Connected Communities,Connected Communities Team 1,Student Welfare Concerns,Absconding / Missing Student,Fire-Lighting,"Executive staff reporting welfare concerns for student who was seen to be XXXX to XXXX on school grounds. No damage to school grounds. The student further absconded school grounds and their whereabouts is currently unknown. Parents and policed were contacted. The school is managing the matter and the Director, Educational Leadership will be made aware.",1,On workplace grounds
S-2020-405254,3/12/2020 11:04,Term 4,Welfare,Rural North,Armidale,Attempted Suicide,,,Student wellbeing concerns are reported following an incident which occurred on school grounds. Police and paramedics attended. School went into lockdown. Student was conveyed to hospital via ambulance. #### will be followed. Support services are available.,1,On workplace grounds
S-2020-405267,3/12/2020 11:13,Term 4,Welfare,Rural South and West,Hume,Student Behaviour,,,An executive staff member reports concerns for a student's wellbeing due to another student's behaviour on school grounds. Police will be notified. Parents are aware. The school is managing the matter and supports are in place.,1,On workplace grounds
S-2020-405297,3/12/2020 11:32,Term 4,Violence,Metropolitan South,Kogarah,Indecent Assault,,,Executive staff member reports welfare concerns for a student due to allegations of being indecently assaulted by another student on school grounds. Parents have been notified. Police were informed and are investigating the matter. Supports are in place. The school is managing the matter. #### has been followed. ,1,On workplace grounds
S-2020-405351,3/12/2020 11:59,Term 4,Violence,Regional South,Wollongong North,Assault,,,A student has sustained an injury due to being xxxxx by another student on school grounds. First aid was administered. Medical treatment was received. Executive was notified. Parent was notified.,1,On workplace grounds
S-2020-405395,3/12/2020 12:20,Term 4,Violence,Metropolitan South,Chullora,Allegations Of Sexual  Assault,,,Executive staff report a student had made allegations of ####  assault that has occurred off school grounds. Police had been notified and will be investigating. Director had been informed. Supports will be put in place for the student involved,1,On workplace grounds
S-2020-405603,3/12/2020 14:03,Term 4,Emergency Situation,Rural South and West,Temora,Utility Failure,,,Executive staff member reports an unplanned power outage has caused the power supply to the school to be temporarily lost. School is still operational at this stage. Contractors are working to resolve the issue. Parents and the Director Educational Leadership are aware.,1,On workplace grounds
S-2020-405664,3/12/2020 14:27,Term 4,Welfare,Regional North and West,Great Lakes,Student Welfare Concerns,Absconding / Missing Student,,"Executive staff member reports a student  absconded from school grounds and their whereabouts is currently unknown. Carers were contacted. Police have been notified. Director, Educational Leadership will be advised.",1,On workplace grounds
S-2020-405702,3/12/2020 14:46,Term 4,Welfare,Rural North,Lismore,Student Behaviour,,,An executive staff member reported a student xxxxx on to the xxxxx of a building on school grounds and then xxxxx down. Emergency services and carer were contacted. The student was conveyed to hospital by ambulance. Supports are available to the student and staff members. The Director of Educational Leadership will be notified.,1,On workplace grounds
S-2020-405890,3/12/2020 16:10,Term 4,Weapon,Metropolitan South & South West,Fairfield,Possession of a Weapon,,,An executive staff member reported a student was in possession of a XXXX on school grounds. XXXX other students confronted and attempted to remove the weapon from the student. XXXX of the students sustained a minor injury and first aid was administered. Staff members intervened and confiscated the weapon. Police and parents were contacted. Supports will be put in place for the students. The Director of Educational Leadership will be notified.,1,On workplace grounds
S-2020-405985,3/12/2020 16:51,Term 4,Emergency Situation,Connected Communities,Connected Communities Team 1,Severe Storm,,,"An Executive staff member reports a severe storm. Students are off school grounds. The School will activate the emergency management plan. The Director, Educational Leadership is aware.",1,On workplace grounds
S-2020-406062,4/12/2020 8:49,Term 4,Welfare,Regional North,Central Coast,Attempted Suicide,,,"A member of the community attempted suicide on school grounds. Police and ambulance were called, attended and conveyed the community member to hospital. Support is in place for staff. Director, Educational Leadership will be notified. Media Unit will be informed.",1,On workplace grounds
S-2020-406068,4/12/2020 8:58,Term 4,Welfare,Metropolitan South & South West,Fairfield,Student Behaviour,,"Slips, Trips and Falls","Executive staff reports that a student sustained a xxxxx injury on school grounds. An ambulance was called which came and conveyed the student to hospital where they were met by parents. The student xxxxx xxxxx xxxxx and xxxxx xxxxx xxxxx. The Director, Educational Leadership will be notified.",1,On workplace grounds
S-2020-406150,4/12/2020 10:11,Term 4,Criminal Activity,Regional South,Wollongong,Bomb Threat,,,"An executive staff member reports a bomb threat had been found on school grounds. Police were contacted and are on school grounds to investigate. Media Unit will be notified. Director, Educational Leadership will be made aware..",1,On workplace grounds
S-2020-406181,4/12/2020 10:37,Term 4,Criminal Activity,Regional South,Wollongong,Bomb Threat,,,"Executive staff reports that a bomb threat has been found on a neighbouring school's grounds. Police were contacted and are on school grounds to investigate. Emergency management plan enacted and the school has evacuated. Media Unit will be notified. Director, Educational Leadership is aware.",1,On workplace grounds
S-2020-406288,4/12/2020 11:51,Term 4,Violence,Metropolitan North,Gordon,Indecent Assault,,,An executive staff member reported a student alleges another student touched the student inappropriately and is also in possession of explicit material. Police and parent will be contacted. Supports will be put in place for the students. All #### has been followed. The Director of Educational Leadership will be notified.,1,On workplace grounds
S-2020-406342,4/12/2020 12:20,Term 4,Welfare,Metropolitan North,Cambridge Park,Student Behaviour,,,Executive staff reported xxxxx students damaged school property and attempted to assault a staff member on school grounds. One of the students further escalated and sustained an injury. Police and an ambulance were contacted. The injured student made threats and was conveyed to hospital by ambulance. ,1,On workplace grounds
S-2020-406355,4/12/2020 12:28,Term 4,Welfare,Regional South,Wollondilly,Student Behaviour,,,An executive staff member reported xxxxx students xxxxx xxxxx were xxxxx presented at school. An ambulance and parents have been contacted. The students were conveyed to hospital. Supports are in place for the students. All mandatory reporting has been followed. The Director of Educational Leadership will be notified.,1,On workplace grounds
S-2020-406412,4/12/2020 12:55,Term 4,Welfare,Regional South,Wollondilly,Student Behaviour,,,"An executive staff member reported a student xxxxx xxxxx were xxxxx presented at school. Police, ambulance and parents have been contacted. The student was conveyed to hospital. Supports are in place for the student. All mandatory reporting has been followed. The Director of Educational Leadership will be notified.",1,On workplace grounds
S-2020-406477,4/12/2020 13:27,Term 4,Violence,Metropolitan North,Pittwater,Assault,,,"An employee reports an altercation between students  on school grounds . A student injury was sustained. First aid was administered. Executives were notified. Incident was filmed. Media unit will be notified. Director, Educational Leadership will be  notified.",1,On workplace grounds
S-2020-406484,4/12/2020 13:29,Term 4,Violence,Metropolitan South,Auburn,Assault,,,An employee reports xxxxxx students were involved in a physical altercation on school grounds. Injuries were sustained to one student and a staff member who intervened. No first aid was required and supports were put in place for the staff and students involved. Executive staff are aware.,1,On workplace grounds
S-2020-406485,4/12/2020 13:30,Term 4,Emergency Situation,Regional South,Lake Illawarra South,Structural Fire,,,An executive staff member made a historical report that a fire occurred in an industrial kitchen some time ago. Fire and Rescue were contacted at the time and the fire was extinguished. No injuries were sustained. Executive staff were aware and the Director of Educational Leadership was notified.,1,On workplace grounds
S-2020-406637,4/12/2020 14:47,Term 4,Violence,Regional North and West,Macquarie,Allegations Of Sexual  Assault,,,"Executive staff report a student has allegedly been ####  assaulted while at an off site school activity by another student.  School is managing the matter. Police and parents will be notified. #### will be followed. Supports will be put in place. Director, Educational Leadership is aware.",1,Off site activity
S-2020-406649,4/12/2020 14:50,Term 4,Emergency Situation,Regional North and West,Macquarie,Utility Failure,,,School reports of a utility failure of the bore water tank. Asset management has been contacted and repairs are underway. Executive staff are aware.,1,On workplace grounds
S-2020-406789,4/12/2020 15:32,Term 4,Violence,Connected Communities,Connected Communities Team 2,Assault,,Possession of a Weapon,A staff member reported xxxxx students were involved in a physical altercation on school grounds. One of the students was in possession of a weapon and injured the other student. The student sustained a minor injury and first aid was administered. Parents were contacted. Supports are in place for the students. The Director of Educational Leadership will be notified.,1,On workplace grounds
S-2020-406806,4/12/2020 15:36,Term 4,Violence,Metropolitan South,Chullora,Indecent Assault,,,It is alleged that a student has indecently assaulted another student on  school grounds. Police will be notified. #### will be followed. Executive was notified. Support services are available.,1,On workplace grounds
S-2020-406859,4/12/2020 15:51,Term 4,Violence,Regional North and West,Bathurst,Assault,,Possession of a Weapon,An executive staff member reported a student was suspected of being in possession of a weapon on school grounds. Staff members xxxxx and were assaulted in the process. xxxxx staff members sustained injuries and did not require first aid. A weapon was retrieved from the student. An ambulance and parent were contacted. The student was conveyed to hospital by ambulance. Supports are in place for the student. The Director of Educational Leadership has been notified.,1,On workplace grounds
S-2020-407139,7/12/2020 9:59,Term 4,Criminal Activity,Regional South,Wollongong,Bomb Threat,,,"An executive staff member reports a school has received a bomb threat. School has evacuated and emergency services contacted. Media Unit will be notified. Director, Educational Leadership will be made aware.",1,On workplace grounds
S-2020-407241,7/12/2020 11:00,Term 4,Welfare,Metropolitan North,Ryde,Student Behaviour,,,"Executive staff reports that student displayed behaviour that put themselves at risk of harm on school grounds. Parents, police and an ambulance were called to the school to assist. The student was conveyed to hospital in an ambulance. No physical injuries reported. Supports are in place. The Director, Educational Leadership will be notified.",1,On workplace grounds
S-2020-407417,7/12/2020 12:25,Term 4,Emergency Situation,Regional North,Mooney Mooney,Utility Failure,,,"Executive staff reports a utility failure on school grounds. Contractors have been notified and will be attending the school. Director, Educational Leadership will be made aware.",1,On workplace grounds
S-2020-407418,7/12/2020 12:27,Term 4,Violence,Regional North,Tuggerah Lakes,Assault,,Threat / Intimidation / Offens. Conduct,An executive staff member reported xxxxx students were involved in a physical altercation on school grounds. One of the students sustained an injury and first aid was administered. An ambulance and parents were contacted. Paramedics assessed the injuried student and released the student into the care of own parent. Supports are in place for the students. The Director of Educational Leadership will be notified.,1,On workplace grounds
S-2020-407446,7/12/2020 12:49,Term 4,Welfare,Regional North,Mooney Mooney,Student Welfare Concerns,Absconding / Missing Student,Suicidal Intentions,An executive staff member reported a student absconded from school grounds and later indicated suicidal intentions to other students. The student's location is unknown and police have been contacted. Parent will be informed. Supports will be made available to students. Media Unit and the Director of Educational Leadership will be notified.,1,On workplace grounds
S-2020-407548,7/12/2020 13:39,Term 4,Violence,Regional North,Mooney Mooney,Indecent Assault,,,A student was indecently assaulted by another student on school grounds. Nil physical injury sustained. Parents will be notified and #### will be followed. Executive staff are aware and are managing the matter.,1,On workplace grounds
S-2020-407649,7/12/2020 14:29,Term 4,Violence,Metropolitan North,The Ponds,Assault,,,A staff member reported xxxxx students were involved in a physical altercation on school grounds. The employee intervened and was assaulted in the process but did not incurr an injury. One of the students sustained an injury and first aid was administered. An ambulance and parents were contacted. The injured student was conveyed to hospital for treatment. Supports will be put in place for the student. The Director of Educational Leadership will be notified.,1,On workplace grounds
S-2020-407650,7/12/2020 14:29,Term 4,Violence,Metropolitan North,North Sydney,Assault,,Threat / Intimidation / Offens. Conduct,"Executive staff reports a physical altercation has occurred between xxxxx students and a member of the public off school grounds. No injuries were sustained. Police contacted and are currently investigating. Parents notified. Supports are in place. Director, Educational Leadership will be made aware.",1,On workplace grounds
S-2020-407663,7/12/2020 14:40,Term 4,Violence,Rural South and West,Orange,Allegations Of Sexual  Assault,,,It is alleged that a student has ####  assaulted another student on school grounds. #### was followed. ,1,On workplace grounds
S-2020-407677,7/12/2020 14:47,Term 4,Violence,Regional South,Goulburn,Assault,,Threat / Intimidation / Offens. Conduct,"An executive staff member reported an employee has sustained an injury after being assaulted by a student on school grounds. The student and another student have also made threats of violence with a weapon towards multiple staff members. Police were notified. Both students have then absconded from school grounds. Carers have been notified. Support will be offered to staff members. Director, Educational Leadership will be informed.",1,On workplace grounds
S-2020-407741,7/12/2020 15:09,Term 4,Violence,Metropolitan North,The Ponds,Assault,,,"A student had sustained an injury after being assaulted by another student on school grounds. An ambulance was called and conveyed the student to hospital for medical treatment. Parents notified. Director, Educational Leadership will be informed. School has managed the matter on a local level. Supports are in place for students involved.",1,On workplace grounds
S-2020-407749,7/12/2020 15:10,Term 4,Violence,Metropolitan South,Georges River,Assault,,Student Behaviour,"Executive staff report a student in a heightened state assaulted multiple staff members on school grounds.  First aid was administered to staff. The school was placed in lockdown. Parents and emergency services were contacted and attended school grounds. The school is managing the matter and supports are in place. Director, Educational Leadership will be made aware.",1,On workplace grounds
S-2020-407767,7/12/2020 15:23,Term 4,Violence,Regional South,Wollondilly,Assault,,,"Executive staff member reports a student has assaulted another student on school grounds. First aid administered to the student impacted. Ambulance was called. Parents contacted.  Student was conveyed to hospital in a xxxxx xxxxx for further medical treatment. Police have been notifed and are investigating. Director, Educational Leadership will be advised.",1,On workplace grounds
S-2020-407822,7/12/2020 15:38,Term 4,Welfare,Metropolitan South,Bondi,Student Behaviour,,,School reports of student behaviour on school grounds. An ambulance was called and conveyed student to hospital for a xxxxx xxxxx. Parents were notified and accompanied student to hospital. Supports have been put in place for student involved.,1,On workplace grounds
S-2020-407889,7/12/2020 16:05,Term 4,Welfare,Metropolitan South & South West,Liverpool,Student Welfare Concerns,Absconding / Missing Student,,Executive staff reports wellbeing concerns for a student who did not arrive at home after leaving school grounds. The student's whereabouts are currently unknown. Parents have been informed. Police were contacted for support. The school is continuing to investigate.,1,On workplace grounds
S-2020-408188,8/12/2020 11:54,Term 4,Violence,Metropolitan South & South West,Liverpool,Indecent Assault,,,"Executive staff reports concerns in the workplace following incidents involving students, parents and staff members.  Director Educational Leadership was notified.  Supports are in place.  #### has been followed.  School is managing the matter.",1,On workplace grounds
S-2020-408254,8/12/2020 12:42,Term 4,Welfare,Metropolitan South,Auburn,Attempted Suicide,,,"A student has expressed suicidal intentions and acted on those intentions whilst on school grounds. Student was conveyed to hospital via ambulance. Parents were notified. #### will be followed. Support services are in place. Director, Educational Leadership was notified.",1,On workplace grounds
S-2020-408268,8/12/2020 12:48,Term 4,Violence,Metropolitan South & South West,Bankstown,Assault,,,"Employee reports a student sustained an injury due to a physical altercation with another student on school grounds. First aid was applied. Ambulance were contacted, arrived and conveyed the student to hospital accompanied by a xxxxx xxxxx. Parents were notified and will meet the student in hospital. School is continuing to manage the matter. Executive staff are aware.",1,On workplace grounds
S-2020-408320,8/12/2020 13:27,Term 4,Violence,Regional South,Campbelltown,Assault,,Threat / Intimidation / Offens. Conduct,An executive staff member reported a student assaulted another student and threatened another student on school grounds. Parents were contacted and police will be contacted. Supports will be put in place for the students. The Director of Educational Leadership will be notified.,1,On workplace grounds
S-2020-408634,8/12/2020 15:53,Term 4,Violence,Metropolitan South & South West,Glenfield,Indecent Assault,,,An executive staff member reported a student allegedly touched another student inappropriately on school grounds. Police and parents were contacted. Supports are available to the students. All #### have been followed. The Director of Educational Leadership will be notified.,1,On workplace grounds
S-2020-408881,9/12/2020 9:51,Term 4,Malicious Use of Technology,Regional North,Cessnock,Nuisance Use of Technology,,Staff Welfare Concerns,"An executive staff member reported nuisance use of technology by a staff member where students have viewed inappropriate content on school grounds. Support will be arranged for students and staff involved. Media Unit will be notified. Director, Educational Leaderships has been advised.",1,On workplace grounds
S-2020-408918,9/12/2020 10:08,Term 4,Welfare,Rural South and West,Orange,Student Welfare Concerns,Absconding / Missing Student,,An executive reports that a student has absconded from school grounds.  Parents are aware and the student has not yet been located. Police will be contacted.,1,On workplace grounds
S-2020-408926,9/12/2020 10:13,Term 4,Violence,Regional South,Batemans Bay,Assault,,,"Executive employee reports xxxxx students sustained injuries after being involved in a physical altercation on school grounds. First aid was applied. Parents have been informed. Ambulance were contacted and conveyed xxxxx students to hospital, accompanied by a xxxxx xxxxx. Police were informed and are investigating. The incident was filmed and Media Unit have been notified. School is managing the matter. Director, Educational Leadership is aware.",1,On workplace grounds
S-2020-408993,9/12/2020 10:47,Term 4,Violence,Metropolitan South & South West,Penrith,Indecent Assault,,Assault,Executive staff report of student welfare concerns regarding incidents that have occurred on school grounds. Police had been notified of the incidents. Parents were contacted. Supports will be put in place for students involved.,1,On workplace grounds
S-2020-409132,9/12/2020 12:15,Term 4,Violence,Metropolitan North,Pittwater,Indecent Assault,,,"An executive staff member reports allegations of XXXX students being indecently assaulted by a member of the community at an off site activity. The individual also made inappropriate comments to XXXX student. Police have been notified. Parents will be notified. #### is being followed and supports are in place. Director, Educational Leadership has been informed.",1,Off site activity
S-2020-409161,9/12/2020 12:29,Term 4,Emergency Situation,Metropolitan North,Mount Druitt,Police Operation,,,"Executive staff member reports the school was placed into lockdown due to a Police operation on school grounds to secure a wild animal. The animal was secured and lockdown was lifted. Nil injuries sustained. Director, Educational Leadership is aware.",1,On workplace grounds
S-2020-409273,9/12/2020 13:42,Term 4,Welfare,Rural South and West,Cowra,Student Welfare Concerns,Absconding / Missing Student,Threat / Intimidation / Offens. Conduct,"Executive staff reports that XXXX students made threats of violence on school grounds, before absconding from school grounds and travelling home. No injuries were sustained. Parents and Police have been notified. The school are managing the matter and supports are in place. #### has been followed. Director, Educational Leadership is aware.",1,On workplace grounds
S-2020-409379,9/12/2020 14:30,Term 4,Violence,Regional North,Lake Macquarie North,Allegations Of Sexual  Assault,,Threat / Intimidation / Offens. Conduct,Executive staff reports of student welfare concerns regarding incidents that have occurred off school grounds. Police had been contacted and are investigating. Parents will be notified. Supports will be put in place for students involved.,1,On workplace grounds
S-2020-409579,9/12/2020 16:12,Term 4,Welfare,Metropolitan North,Cambridge Park,Student Behaviour,,,"Executive reports concerns regarding alleged student behaviour on school grounds. Police will be notified. Media unit will be notified. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2020-409840,10/12/2020 11:13,Term 4,Violence,Metropolitan South & South West,Chipping Norton,Allegations Of Sexual  Assault,,,Executive staff report a student has made allegations of ####  assault on school grounds. Police will be contacted to investigate. Supports will be put in place for students involved.,1,On workplace grounds
S-2020-409927,10/12/2020 12:10,Term 4,Malicious Use of Technology,Regional North and West,Hastings,Nuisance Use of Technology,,,"The school reports concerns about a video on social media containing graphic content, which has been viewed by students. Supports are being organized. Parents will be made aware. Media unit will be notified. Director, Educational Leadership has been made aware.",1,On workplace grounds
S-2020-409971,10/12/2020 12:35,Term 4,Welfare,Regional North,Hawkesbury,Student Behaviour,,,Executive staff report of workplace concerns regarding a student's behaviour on school grounds. Police and ambulance were called. Parents had been notified and attended. Supports are in place for student and staff involved.,1,On workplace grounds
S-2020-410006,10/12/2020 13:09,Term 4,Welfare,Regional North,Mooney Mooney,Student Welfare Concerns,Absconding / Missing Student,,School reports missing student. Current whereabouts unknown. Police and parents were notified. Executive was notified. The school is managing the incident.,1,On workplace grounds
S-2020-410037,10/12/2020 13:23,Term 4,Welfare,Metropolitan South & South West,Fairfield,Student Behaviour,,,A student sustained an injury as a result of another student's behaviour on school grounds. First aid was administered and an ambulance was called. Parents were notified. The student was conveyed to hospital via ambulance for further medical treatment. Police have been notified. The school is managing the matter and supports are in place. Executive staff are aware. ,1,On workplace grounds
S-2020-410062,10/12/2020 13:33,Term 4,Emergency Situation,Metropolitan South,Marrickville,Structural Fire,,,"An executive staff member reported a fire that was unintentionally ignited by a staff member on school grounds. The fire was extinguished. Staff and students were evacuated from the area and the school returned to normal operations shortly after. No damage was reported and no injuries were sustained. Director, Educational Leadership will be notified.",1,On workplace grounds
S-2020-410351,10/12/2020 15:26,Term 4,Welfare,Regional North,Central Coast,Student Behaviour,,Malicious Damage,Executive staff report of a student behaviour incident that has impacted staff members. Parents were notified of the incident. Supports are in place for staff and student involved.,1,On workplace grounds
S-2020-410478,10/12/2020 16:14,Term 4,Violence,Metropolitan South,Girraween,Indecent Assault,,,It is alleged that a student has touched another student inappropriately on school grounds. #### was followed. ,1,On workplace grounds
S-2020-410540,10/12/2020 16:54,Term 4,Malicious Use of Technology,Metropolitan South,Botany Bay,Nuisance Use of Technology,,Student Behaviour,"An executive staff member reports a student has taken inappropriate images of multiple students on school grounds. Police were notified. Parents have been notified. The device has been secured. #### will be followed and supports are being arranged. Director, Educational Leadership will be informed.",1,On workplace grounds
S-2020-410829,11/12/2020 11:00,Term 4,Emergency Situation,Regional North and West,Hunter,Utility Failure,,,Executive staff report of a gas leak on school grounds. Emergency services had been contacted and are on the way to the school. School has enacted their emergency procedures.,1,On workplace grounds
S-2020-410943,11/12/2020 12:06,Term 4,Welfare,Regional South,Lake Illawarra North,Student Welfare Concerns,Inappropriate Administration of Prescribed Medication,,"School reports of welfare concerns for a student which required an Ambulance as a result of a student administering their XXXX to another student. Parent notifed and student was conveyed to hospital for medical treatment. Executive staff aware. Director, Educational Leadership aware.",1,On workplace grounds
S-2020-410977,11/12/2020 12:17,Term 4,Welfare,Regional South,Wollongong,Self Harm,,,An employee reported welfare concerns for a student who disclosed they self harmed off school grounds before attending school. Ambulance and parent's were contacted. Paramedics assessed the student and conveyed them to hospital for further assessment. #### will be followed. Support is being arranged for the student and staff members involved. Director of educational leadership will be notified.,1,On workplace grounds
S-2020-410998,11/12/2020 12:27,Term 4,Violence,Rural South and West,Narrandera,Assault,,,A student has assaulted an employee on school grounds. Executive was notified. Media unit will be notified.,1,On workplace grounds
